name,salary,salary_raw_py,year,salary_as_float
Player-10920,"$2,347,026.00",2347026.0,2021,2347026.0
Player-10921,"$1,095,711.00",1095711.0,2021,1095711.0
Player-10922,"$43,378,068.00",43378068.0,2021,43378068.0
Player-10923,"$31,627,059.00",31627059.0,2021,31627059.0
Player-10924,"$8,782,274.00",8782274.0,2021,8782274.0
Player-10925,"$25,529,338.00",25529338.0,2021,25529338.0
Player-10926,"$20,504,006.00",20504006.0,2021,20504006.0
Player-10927,"$17,156,990.00",17156990.0,2021,17156990.0
Player-10928,"$24,774,173.00",24774173.0,2021,24774173.0
Player-10929,"$13,100,039.00",13100039.0,2021,13100039.0
Player-10930,"$1,046,728.00",1046728.0,2021,1046728.0
Player-10931,"$9,895,069.00",9895069.0,2021,9895069.0
Player-10932,"$27,658,702.00",27658702.0,2021,27658702.0
Player-10933,"$11,787,081.00",11787081.0,2021,11787081.0
Player-10934,"$40,854,358.00",40854358.0,2021,40854358.0
Player-10935,"$1,211,284.00",1211284.0,2021,1211284.0
Player-10936,"$49,096,062.00",49096062.0,2021,49096062.0
Player-10937,"$44,531,168.00",44531168.0,2021,44531168.0
Player-10938,"$8,084,400.00",8084400.0,2021,8084400.0
Player-10939,"$12,452,510.00",12452510.0,2021,12452510.0
Player-10940,"$23,067,359.00",23067359.0,2021,23067359.0
Player-10941,"$33,395,173.00",33395173.0,2021,33395173.0
Player-10942,"$14,972,987.00",14972987.0,2021,14972987.0
Player-10943,"$48,835,988.00",48835988.0,2021,48835988.0
Player-10944,"$16,148,903.00",16148903.0,2021,16148903.0
Player-10945,"$21,724,175.00",21724175.0,2021,21724175.0
Player-10946,"$24,572,461.00",24572461.0,2021,24572461.0
Player-10947,"$33,653,822.00",33653822.0,2021,33653822.0
Player-10948,"$10,668,945.00",10668945.0,2021,10668945.0
Player-10949,"$37,268,366.00",37268366.0,2021,37268366.0
Player-10950,"$16,194,631.00",16194631.0,2021,16194631.0
Player-10951,"$10,399,861.00",10399861.0,2021,10399861.0
Player-10952,"$24,547,642.00",24547642.0,2021,24547642.0
Player-10953,"$1,223,022.00",1223022.0,2021,1223022.0
Player-10954,"$19,821,837.00",19821837.0,2021,19821837.0
Player-10955,"$12,513,594.00",12513594.0,2021,12513594.0
Player-10956,"$36,082,368.00",36082368.0,2021,36082368.0
Player-10957,"$8,112,405.00",8112405.0,2021,8112405.0
Player-10958,"$17,748,225.00",17748225.0,2021,17748225.0
Player-10959,"$6,197,551.00",6197551.0,2021,6197551.0
Player-10960,"$19,811,701.00",19811701.0,2021,19811701.0
Player-10961,"$32,894,558.00",32894558.0,2021,32894558.0
Player-10962,"$17,724,540.00",17724540.0,2021,17724540.0
Player-10963,"$139,699.00",139699.0,2021,139699.0
Player-10964,"$10,979,293.00",10979293.0,2021,10979293.0
Player-10965,"$24,389,790.00",24389790.0,2021,24389790.0
Player-10966,"$31,719,422.00",31719422.0,2021,31719422.0
Player-10967,"$34,615,146.00",34615146.0,2021,34615146.0
Player-10968,"$47,318,833.00",47318833.0,2021,47318833.0
Player-10969,"$1,335,531.00",1335531.0,2021,1335531.0
Player-10970,"$49,267,753.00",49267753.0,2021,49267753.0
Player-10971,"$41,309,616.00",41309616.0,2021,41309616.0
Player-10972,"$212,638.00",212638.0,2021,212638.0
Player-10973,"$13,879,630.00",13879630.0,2021,13879630.0
Player-10974,"$36,275,922.00",36275922.0,2021,36275922.0
Player-10975,"$31,996,647.00",31996647.0,2021,31996647.0
Player-10976,"$11,666,515.00",11666515.0,2021,11666515.0
Player-10977,"$36,524,611.00",36524611.0,2021,36524611.0
Player-10978,"$45,530,190.00",45530190.0,2021,45530190.0
Player-10979,"$25,121,847.00",25121847.0,2021,25121847.0
Player-10980,"$1,312,135.00",1312135.0,2021,1312135.0
Player-10981,"$17,512,269.00",17512269.0,2021,17512269.0
Player-10982,"$13,865,808.00",13865808.0,2021,13865808.0
Player-10983,"$11,516,420.00",11516420.0,2021,11516420.0
Player-10984,"$35,818,739.00",35818739.0,2021,35818739.0
Player-10985,"$6,597,606.00",6597606.0,2021,6597606.0
Player-10986,"$42,778,575.00",42778575.0,2021,42778575.0
Player-10987,"$18,944,529.00",18944529.0,2021,18944529.0
Player-10988,"$34,369,401.00",34369401.0,2021,34369401.0
Player-10989,"$38,277,382.00",38277382.0,2021,38277382.0
Player-10990,"$994,089.00",994089.0,2021,994089.0
Player-10991,"$15,531,102.00",15531102.0,2021,15531102.0
Player-10992,"$15,330,660.00",15330660.0,2021,15330660.0
Player-10993,"$28,857,126.00",28857126.0,2021,28857126.0
Player-10994,"$35,504,918.00",35504918.0,2021,35504918.0
Player-10995,"$19,435,743.00",19435743.0,2021,19435743.0
Player-10996,"$22,929,254.00",22929254.0,2021,22929254.0
Player-10997,"$28,499,703.00",28499703.0,2021,28499703.0
Player-10998,"$20,671,857.00",20671857.0,2021,20671857.0
Player-10999,"$49,620,169.00",49620169.0,2021,49620169.0
Player-11000,"$20,920,593.00",20920593.0,2021,20920593.0
Player-11001,"$39,637,409.00",39637409.0,2021,39637409.0
Player-11002,"$47,749,639.00",47749639.0,2021,47749639.0
Player-11003,"$48,694,791.00",48694791.0,2021,48694791.0
Player-11004,"$2,686,823.00",2686823.0,2021,2686823.0
Player-11005,"$22,271,176.00",22271176.0,2021,22271176.0
Player-11006,"$15,712,222.00",15712222.0,2021,15712222.0
Player-11007,"$14,946,364.00",14946364.0,2021,14946364.0
Player-11008,"$13,568,581.00",13568581.0,2021,13568581.0
Player-11009,"$48,252,433.00",48252433.0,2021,48252433.0
Player-11010,"$14,491,419.00",14491419.0,2021,14491419.0
Player-11011,"$45,081,843.00",45081843.0,2021,45081843.0
Player-11012,"$7,280,935.00",7280935.0,2021,7280935.0
Player-11013,"$11,693,943.00",11693943.0,2021,11693943.0
Player-11014,"$47,947,755.00",47947755.0,2021,47947755.0
Player-11015,"$49,749,892.00",49749892.0,2021,49749892.0
Player-11016,"$20,591,020.00",20591020.0,2021,20591020.0
Player-11017,"$18,388,614.00",18388614.0,2021,18388614.0
Player-11018,"$34,921,140.00",34921140.0,2021,34921140.0
Player-11019,"$14,622,217.00",14622217.0,2021,14622217.0
Player-11020,"$21,863,808.00",21863808.0,2021,21863808.0
Player-11021,"$17,861,104.00",17861104.0,2021,17861104.0
Player-11022,"$6,046,503.00",6046503.0,2021,6046503.0
Player-11023,"$43,677,967.00",43677967.0,2021,43677967.0
Player-11024,"$3,167,850.00",3167850.0,2021,3167850.0
Player-11025,"$42,454,288.00",42454288.0,2021,42454288.0
Player-11026,"$21,639,064.00",21639064.0,2021,21639064.0
Player-11027,"$35,554,327.00",35554327.0,2021,35554327.0
Player-11028,"$31,756,769.00",31756769.0,2021,31756769.0
Player-11029,"$47,690,393.00",47690393.0,2021,47690393.0
Player-11030,"$21,952,871.00",21952871.0,2021,21952871.0
Player-11031,"$23,433,151.00",23433151.0,2021,23433151.0
Player-11032,"$12,537,684.00",12537684.0,2021,12537684.0
Player-11033,"$20,199,173.00",20199173.0,2021,20199173.0
Player-11034,"$23,768,776.00",23768776.0,2021,23768776.0
Player-11035,"$39,844,889.00",39844889.0,2021,39844889.0
Player-11036,"$32,143,951.00",32143951.0,2021,32143951.0
Player-11037,"$20,479,591.00",20479591.0,2021,20479591.0
Player-11038,"$4,541,407.00",4541407.0,2021,4541407.0
Player-11039,"$11,301,878.00",11301878.0,2021,11301878.0
Player-11040,"$32,336,082.00",32336082.0,2021,32336082.0
Player-11041,"$43,562,892.00",43562892.0,2021,43562892.0
Player-11042,"$43,578,836.00",43578836.0,2021,43578836.0
Player-11043,"$41,084,264.00",41084264.0,2021,41084264.0
Player-11044,"$47,486,000.00",47486000.0,2021,47486000.0
Player-11045,"$30,158,900.00",30158900.0,2021,30158900.0
Player-11046,"$37,594,885.00",37594885.0,2021,37594885.0
Player-11047,"$48,953,920.00",48953920.0,2021,48953920.0
Player-11048,"$18,881,655.00",18881655.0,2021,18881655.0
Player-11049,"$2,605,232.00",2605232.0,2021,2605232.0
Player-11050,"$32,232,900.00",32232900.0,2021,32232900.0
Player-11051,"$36,099,809.00",36099809.0,2021,36099809.0
Player-11052,"$45,309,992.00",45309992.0,2021,45309992.0
Player-11053,"$5,446,190.00",5446190.0,2021,5446190.0
Player-11054,"$22,582,555.00",22582555.0,2021,22582555.0
Player-11055,"$22,137,008.00",22137008.0,2021,22137008.0
Player-11056,"$22,966,427.00",22966427.0,2021,22966427.0
Player-11057,"$14,757,405.00",14757405.0,2021,14757405.0
Player-11058,"$14,063,074.00",14063074.0,2021,14063074.0
Player-11059,"$43,892,558.00",43892558.0,2021,43892558.0
Player-11060,"$4,961,468.00",4961468.0,2021,4961468.0
Player-11061,"$19,236,728.00",19236728.0,2021,19236728.0
Player-11062,"$11,308,358.00",11308358.0,2021,11308358.0
Player-11063,"$32,408,754.00",32408754.0,2021,32408754.0
Player-11064,"$20,599,187.00",20599187.0,2021,20599187.0
Player-11065,"$14,049,990.00",14049990.0,2021,14049990.0
Player-11066,"$34,942,667.00",34942667.0,2021,34942667.0
Player-11067,"$14,321,616.00",14321616.0,2021,14321616.0
Player-11068,"$20,533,736.00",20533736.0,2021,20533736.0
Player-11069,"$12,355,678.00",12355678.0,2021,12355678.0
Player-11070,"$25,215,316.00",25215316.0,2021,25215316.0
Player-11071,"$4,787,403.00",4787403.0,2021,4787403.0
Player-11072,"$43,368,411.00",43368411.0,2021,43368411.0
Player-11073,"$47,043,294.00",47043294.0,2021,47043294.0
Player-11074,"$38,770,234.00",38770234.0,2021,38770234.0
Player-11075,"$42,538,758.00",42538758.0,2021,42538758.0
Player-11076,"$15,004,509.00",15004509.0,2021,15004509.0
Player-11077,"$27,433,548.00",27433548.0,2021,27433548.0
Player-11078,"$1,291,653.00",1291653.0,2021,1291653.0
Player-11079,"$2,856,579.00",2856579.0,2021,2856579.0
Player-11080,"$31,290,936.00",31290936.0,2021,31290936.0
Player-11081,"$12,143,394.00",12143394.0,2021,12143394.0
Player-11082,"$41,688,094.00",41688094.0,2021,41688094.0
Player-11083,"$38,161,475.00",38161475.0,2021,38161475.0
Player-11084,"$45,100,199.00",45100199.0,2021,45100199.0
Player-11085,"$5,538,912.00",5538912.0,2021,5538912.0
Player-11086,"$35,849,881.00",35849881.0,2021,35849881.0
Player-11087,"$44,716,130.00",44716130.0,2021,44716130.0
Player-11088,"$9,019,656.00",9019656.0,2021,9019656.0
Player-11089,"$366,062.00",366062.0,2021,366062.0
Player-11090,"$29,855,193.00",29855193.0,2021,29855193.0
Player-11091,"$43,920,394.00",43920394.0,2021,43920394.0
Player-11092,"$14,488,317.00",14488317.0,2021,14488317.0
Player-11093,"$3,577,121.00",3577121.0,2021,3577121.0
Player-11094,"$40,321,431.00",40321431.0,2021,40321431.0
Player-11095,"$45,680,708.00",45680708.0,2021,45680708.0
Player-11096,"$46,213,666.00",46213666.0,2021,46213666.0
Player-11097,"$22,464,188.00",22464188.0,2021,22464188.0
Player-11098,"$1,102,063.00",1102063.0,2021,1102063.0
Player-11099,"$44,182,656.00",44182656.0,2021,44182656.0
Player-11100,"$30,817,205.00",30817205.0,2021,30817205.0
Player-11101,"$32,190,615.00",32190615.0,2021,32190615.0
Player-11102,"$14,007,154.00",14007154.0,2021,14007154.0
Player-11103,"$44,755,246.00",44755246.0,2021,44755246.0
Player-11104,"$318,044.00",318044.0,2021,318044.0
Player-11105,"$34,545,580.00",34545580.0,2021,34545580.0
Player-11106,"$37,111,566.00",37111566.0,2021,37111566.0
Player-11107,"$49,059,133.00",49059133.0,2021,49059133.0
Player-11108,"$36,043,948.00",36043948.0,2021,36043948.0
Player-11109,"$42,670,159.00",42670159.0,2021,42670159.0
Player-11110,"$21,736,213.00",21736213.0,2021,21736213.0
Player-11111,"$3,742,411.00",3742411.0,2021,3742411.0
Player-11112,"$34,554,964.00",34554964.0,2021,34554964.0
Player-11113,"$37,729,212.00",37729212.0,2021,37729212.0
Player-11114,"$22,151,579.00",22151579.0,2021,22151579.0
Player-11115,"$41,713,924.00",41713924.0,2021,41713924.0
Player-11116,"$13,719,922.00",13719922.0,2021,13719922.0
Player-11117,"$18,557,487.00",18557487.0,2021,18557487.0
Player-11118,"$4,587,923.00",4587923.0,2021,4587923.0
Player-11119,"$46,761,728.00",46761728.0,2021,46761728.0
Player-11120,"$15,040,809.00",15040809.0,2021,15040809.0
Player-11121,"$35,582,452.00",35582452.0,2021,35582452.0
Player-11122,"$20,608,221.00",20608221.0,2021,20608221.0
Player-11123,"$49,924,876.00",49924876.0,2021,49924876.0
Player-11124,"$35,495,986.00",35495986.0,2021,35495986.0
Player-11125,"$2,675,267.00",2675267.0,2021,2675267.0
Player-11126,"$44,871,977.00",44871977.0,2021,44871977.0
Player-11127,"$30,942,482.00",30942482.0,2021,30942482.0
Player-11128,"$12,633,174.00",12633174.0,2021,12633174.0
Player-11129,"$3,705,964.00",3705964.0,2021,3705964.0
Player-11130,"$516,656.00",516656.0,2021,516656.0
Player-11131,"$16,588,497.00",16588497.0,2021,16588497.0
Player-11132,"$9,774,298.00",9774298.0,2021,9774298.0
Player-11133,"$49,874,134.00",49874134.0,2021,49874134.0
Player-11134,"$32,318,479.00",32318479.0,2021,32318479.0
Player-11135,"$19,434,873.00",19434873.0,2021,19434873.0
Player-11136,"$48,308,727.00",48308727.0,2021,48308727.0
Player-11137,"$1,001,168.00",1001168.0,2021,1001168.0
Player-11138,"$35,918,398.00",35918398.0,2021,35918398.0
Player-11139,"$27,220,821.00",27220821.0,2021,27220821.0
Player-11140,"$6,055,514.00",6055514.0,2021,6055514.0
Player-11141,"$42,921,449.00",42921449.0,2021,42921449.0
Player-11142,"$16,075,097.00",16075097.0,2021,16075097.0
Player-11143,"$37,572,814.00",37572814.0,2021,37572814.0
Player-11144,"$39,351,429.00",39351429.0,2021,39351429.0
Player-11145,"$17,411,614.00",17411614.0,2021,17411614.0
Player-11146,"$39,383,047.00",39383047.0,2021,39383047.0
Player-11147,"$26,618,512.00",26618512.0,2021,26618512.0
Player-11148,"$21,924,721.00",21924721.0,2021,21924721.0
Player-11149,"$24,760,456.00",24760456.0,2021,24760456.0
Player-11150,"$4,237,023.00",4237023.0,2021,4237023.0
Player-11151,"$14,994,035.00",14994035.0,2021,14994035.0
Player-11152,"$39,706,398.00",39706398.0,2021,39706398.0
Player-11153,"$43,081,775.00",43081775.0,2021,43081775.0
Player-11154,"$18,073,207.00",18073207.0,2021,18073207.0
Player-11155,"$18,280,355.00",18280355.0,2021,18280355.0
Player-11156,"$33,467,219.00",33467219.0,2021,33467219.0
Player-11157,"$46,949,110.00",46949110.0,2021,46949110.0
Player-11158,"$17,086,756.00",17086756.0,2021,17086756.0
Player-11159,"$16,555,252.00",16555252.0,2021,16555252.0
Player-11160,"$7,272,089.00",7272089.0,2021,7272089.0
Player-11161,"$41,546,376.00",41546376.0,2021,41546376.0
Player-11162,"$32,191,985.00",32191985.0,2021,32191985.0
Player-11163,"$33,369,374.00",33369374.0,2021,33369374.0
Player-11164,"$47,153,623.00",47153623.0,2021,47153623.0
Player-11165,"$20,642,666.00",20642666.0,2021,20642666.0
Player-11166,"$34,633,214.00",34633214.0,2021,34633214.0
Player-11167,"$36,183,326.00",36183326.0,2021,36183326.0
Player-11168,"$49,341,422.00",49341422.0,2021,49341422.0
Player-11169,"$39,646,292.00",39646292.0,2021,39646292.0
Player-11170,"$33,612,321.00",33612321.0,2021,33612321.0
Player-11171,"$48,865,695.00",48865695.0,2021,48865695.0
Player-11172,"$30,937,458.00",30937458.0,2021,30937458.0
Player-11173,"$47,501,538.00",47501538.0,2021,47501538.0
Player-11174,"$19,982,853.00",19982853.0,2021,19982853.0
Player-11175,"$44,141,890.00",44141890.0,2021,44141890.0
Player-11176,"$38,587,440.00",38587440.0,2021,38587440.0
Player-11177,"$19,994,042.00",19994042.0,2021,19994042.0
Player-11178,"$12,177,534.00",12177534.0,2021,12177534.0
Player-11179,"$13,151,608.00",13151608.0,2021,13151608.0
Player-11180,"$5,651,108.00",5651108.0,2021,5651108.0
Player-11181,"$31,251,071.00",31251071.0,2021,31251071.0
Player-11182,"$11,832,692.00",11832692.0,2021,11832692.0
Player-11183,"$36,830,584.00",36830584.0,2021,36830584.0
Player-11184,"$41,849,758.00",41849758.0,2021,41849758.0
Player-11185,"$30,938,147.00",30938147.0,2021,30938147.0
Player-11186,"$42,782,048.00",42782048.0,2021,42782048.0
Player-11187,"$35,826,697.00",35826697.0,2021,35826697.0
Player-11188,"$9,455,480.00",9455480.0,2021,9455480.0
Player-11189,"$20,207,109.00",20207109.0,2021,20207109.0
Player-11190,"$19,080,921.00",19080921.0,2021,19080921.0
Player-11191,"$49,275,229.00",49275229.0,2021,49275229.0
Player-11192,"$16,071,711.00",16071711.0,2021,16071711.0
Player-11193,"$28,214,618.00",28214618.0,2021,28214618.0
Player-11194,"$43,402,483.00",43402483.0,2021,43402483.0
Player-11195,"$33,270,933.00",33270933.0,2021,33270933.0
Player-11196,"$22,321,661.00",22321661.0,2021,22321661.0
Player-11197,"$23,549,538.00",23549538.0,2021,23549538.0
Player-11198,"$18,364,816.00",18364816.0,2021,18364816.0
Player-11199,"$7,469,991.00",7469991.0,2021,7469991.0
Player-11200,"$30,349,583.00",30349583.0,2021,30349583.0
Player-11201,"$7,784,826.00",7784826.0,2021,7784826.0
Player-11202,"$1,194,268.00",1194268.0,2021,1194268.0
Player-11203,"$24,187,729.00",24187729.0,2021,24187729.0
Player-11204,"$10,975,420.00",10975420.0,2021,10975420.0
Player-11205,"$20,947,615.00",20947615.0,2021,20947615.0
Player-11206,"$20,074,319.00",20074319.0,2021,20074319.0
Player-11207,"$16,678,140.00",16678140.0,2021,16678140.0
Player-11208,"$11,439,848.00",11439848.0,2021,11439848.0
Player-11209,"$37,703,456.00",37703456.0,2021,37703456.0
Player-11210,"$9,127,425.00",9127425.0,2021,9127425.0
Player-11211,"$37,724,789.00",37724789.0,2021,37724789.0
Player-11212,"$27,017,953.00",27017953.0,2021,27017953.0
Player-11213,"$31,927,554.00",31927554.0,2021,31927554.0
Player-11214,"$15,879,708.00",15879708.0,2021,15879708.0
Player-11215,"$22,814,164.00",22814164.0,2021,22814164.0
Player-11216,"$22,946,584.00",22946584.0,2021,22946584.0
Player-11217,"$3,587,289.00",3587289.0,2021,3587289.0
Player-11218,"$36,653,887.00",36653887.0,2021,36653887.0
Player-11219,"$20,545,568.00",20545568.0,2021,20545568.0
Player-11220,"$26,146,828.00",26146828.0,2021,26146828.0
Player-11221,"$48,229,754.00",48229754.0,2021,48229754.0
Player-11222,"$20,901,405.00",20901405.0,2021,20901405.0
Player-11223,"$31,499,343.00",31499343.0,2021,31499343.0
Player-11224,"$35,454,290.00",35454290.0,2021,35454290.0
Player-11225,"$36,378,056.00",36378056.0,2021,36378056.0
Player-11226,"$12,177,948.00",12177948.0,2021,12177948.0
Player-11227,"$48,101,539.00",48101539.0,2021,48101539.0
Player-11228,"$12,062,421.00",12062421.0,2021,12062421.0
Player-11229,"$3,149,139.00",3149139.0,2021,3149139.0
Player-11230,"$2,926,361.00",2926361.0,2021,2926361.0
Player-11231,"$22,942,577.00",22942577.0,2021,22942577.0
Player-11232,"$36,875,660.00",36875660.0,2021,36875660.0
Player-11233,"$25,565,478.00",25565478.0,2021,25565478.0
Player-11234,"$20,231,422.00",20231422.0,2021,20231422.0
Player-11235,"$16,002,729.00",16002729.0,2021,16002729.0
Player-11236,"$14,278,815.00",14278815.0,2021,14278815.0
Player-11237,"$29,846,561.00",29846561.0,2021,29846561.0
Player-11238,"$9,899,350.00",9899350.0,2021,9899350.0
Player-11239,"$1,289,708.00",1289708.0,2021,1289708.0
Player-11240,"$14,758,600.00",14758600.0,2021,14758600.0
Player-11241,"$34,989,509.00",34989509.0,2021,34989509.0
Player-11242,"$4,590,130.00",4590130.0,2021,4590130.0
Player-11243,"$33,545,609.00",33545609.0,2021,33545609.0
Player-11244,"$33,677,805.00",33677805.0,2021,33677805.0
Player-11245,"$44,437,084.00",44437084.0,2021,44437084.0
Player-11246,"$3,384,329.00",3384329.0,2021,3384329.0
Player-11247,"$17,483,895.00",17483895.0,2021,17483895.0
Player-11248,"$45,630,628.00",45630628.0,2021,45630628.0
Player-11249,"$31,394,169.00",31394169.0,2021,31394169.0
Player-11250,"$32,675,353.00",32675353.0,2021,32675353.0
Player-11251,"$36,830,723.00",36830723.0,2021,36830723.0
Player-11252,"$13,231,864.00",13231864.0,2021,13231864.0
Player-11253,"$44,451,685.00",44451685.0,2021,44451685.0
Player-11254,"$49,687,419.00",49687419.0,2021,49687419.0
Player-11255,"$40,569,383.00",40569383.0,2021,40569383.0
Player-11256,"$38,728,693.00",38728693.0,2021,38728693.0
Player-11257,"$819,295.00",819295.0,2021,819295.0
Player-11258,"$31,614,723.00",31614723.0,2021,31614723.0
Player-11259,"$20,582,735.00",20582735.0,2021,20582735.0
Player-11260,"$37,217,954.00",37217954.0,2021,37217954.0
Player-11261,"$21,468,224.00",21468224.0,2021,21468224.0
Player-11262,"$43,455,702.00",43455702.0,2021,43455702.0
Player-11263,"$20,286,819.00",20286819.0,2021,20286819.0
Player-11264,"$44,813,964.00",44813964.0,2021,44813964.0
Player-11265,"$21,841,144.00",21841144.0,2021,21841144.0
Player-11266,"$18,278,256.00",18278256.0,2021,18278256.0
Player-11267,"$30,924,444.00",30924444.0,2021,30924444.0
Player-11268,"$46,259,273.00",46259273.0,2021,46259273.0
Player-11269,"$45,412,671.00",45412671.0,2021,45412671.0
Player-11270,"$12,909,994.00",12909994.0,2021,12909994.0
Player-11271,"$4,132,885.00",4132885.0,2021,4132885.0
Player-11272,"$10,292,917.00",10292917.0,2021,10292917.0
Player-11273,"$33,167,536.00",33167536.0,2021,33167536.0
Player-11274,"$1,846,575.00",1846575.0,2021,1846575.0
Player-11275,"$26,493,335.00",26493335.0,2021,26493335.0
Player-11276,"$8,468,277.00",8468277.0,2021,8468277.0
Player-11277,"$42,759,073.00",42759073.0,2021,42759073.0
Player-11278,"$39,448,818.00",39448818.0,2021,39448818.0
Player-11279,"$14,516,438.00",14516438.0,2021,14516438.0
Player-11280,"$25,906,043.00",25906043.0,2021,25906043.0
Player-11281,"$28,050,455.00",28050455.0,2021,28050455.0
Player-11282,"$8,462,862.00",8462862.0,2021,8462862.0
Player-11283,"$41,538,632.00",41538632.0,2021,41538632.0
Player-11284,"$47,453,509.00",47453509.0,2021,47453509.0
Player-11285,"$27,716,763.00",27716763.0,2021,27716763.0
Player-11286,"$39,696,663.00",39696663.0,2021,39696663.0
Player-11287,"$25,993,468.00",25993468.0,2021,25993468.0
Player-11288,"$2,544,250.00",2544250.0,2021,2544250.0
Player-11289,"$40,069,050.00",40069050.0,2021,40069050.0
Player-11290,"$27,635,226.00",27635226.0,2021,27635226.0
Player-11291,"$36,381,541.00",36381541.0,2021,36381541.0
Player-11292,"$10,901,258.00",10901258.0,2021,10901258.0
Player-11293,"$6,120,301.00",6120301.0,2021,6120301.0
Player-11294,"$23,995,215.00",23995215.0,2021,23995215.0
Player-11295,"$28,674,362.00",28674362.0,2021,28674362.0
Player-11296,"$25,844,010.00",25844010.0,2021,25844010.0
Player-11297,"$23,143,860.00",23143860.0,2021,23143860.0
Player-11298,"$23,265,682.00",23265682.0,2021,23265682.0
Player-11299,"$15,416,624.00",15416624.0,2021,15416624.0
Player-11300,"$32,639,826.00",32639826.0,2021,32639826.0
Player-11301,"$13,349,575.00",13349575.0,2021,13349575.0
Player-11302,"$16,017,830.00",16017830.0,2021,16017830.0
Player-11303,"$32,424,773.00",32424773.0,2021,32424773.0
Player-11304,"$14,327,444.00",14327444.0,2021,14327444.0
Player-11305,"$30,532,179.00",30532179.0,2021,30532179.0
Player-11306,"$5,379,991.00",5379991.0,2021,5379991.0
Player-11307,"$11,551,357.00",11551357.0,2021,11551357.0
Player-11308,"$44,766,013.00",44766013.0,2021,44766013.0
Player-11309,"$6,409,430.00",6409430.0,2021,6409430.0
Player-11310,"$36,034,071.00",36034071.0,2021,36034071.0
Player-11311,"$272,469.00",272469.0,2021,272469.0
Player-11312,"$40,941,517.00",40941517.0,2021,40941517.0
Player-11313,"$11,973,131.00",11973131.0,2021,11973131.0
Player-11314,"$31,505,427.00",31505427.0,2021,31505427.0
Player-11315,"$35,489,155.00",35489155.0,2021,35489155.0
Player-11316,"$172,491.00",172491.0,2021,172491.0
Player-11317,"$29,236,958.00",29236958.0,2021,29236958.0
Player-11318,"$16,863,111.00",16863111.0,2021,16863111.0
Player-11319,"$49,769,636.00",49769636.0,2021,49769636.0
Player-11320,"$8,584,641.00",8584641.0,2021,8584641.0
Player-11321,"$8,100,602.00",8100602.0,2021,8100602.0
Player-11322,"$30,696,841.00",30696841.0,2021,30696841.0
Player-11323,"$12,558,429.00",12558429.0,2021,12558429.0
Player-11324,"$24,896,770.00",24896770.0,2021,24896770.0
Player-11325,"$9,878,814.00",9878814.0,2021,9878814.0
Player-11326,"$4,384,972.00",4384972.0,2021,4384972.0
Player-11327,"$15,112,613.00",15112613.0,2021,15112613.0
Player-11328,"$20,963,678.00",20963678.0,2021,20963678.0
Player-11329,"$43,186,686.00",43186686.0,2021,43186686.0
Player-11330,"$26,364,094.00",26364094.0,2021,26364094.0
Player-11331,"$7,096,356.00",7096356.0,2021,7096356.0
Player-11332,"$38,795,203.00",38795203.0,2021,38795203.0
Player-11333,"$59,286.00",59286.0,2021,59286.0
Player-11334,"$46,895,644.00",46895644.0,2021,46895644.0
Player-11335,"$10,407,027.00",10407027.0,2021,10407027.0
Player-11336,"$12,705,695.00",12705695.0,2021,12705695.0
Player-11337,"$983,298.00",983298.0,2021,983298.0
Player-11338,"$20,969,872.00",20969872.0,2021,20969872.0
Player-11339,"$39,439,879.00",39439879.0,2021,39439879.0
Player-11340,"$4,564,947.00",4564947.0,2021,4564947.0
Player-11341,"$44,683,786.00",44683786.0,2021,44683786.0
Player-11342,"$4,463,636.00",4463636.0,2021,4463636.0
Player-11343,"$42,950,883.00",42950883.0,2021,42950883.0
Player-11344,"$2,292,860.00",2292860.0,2021,2292860.0
Player-11345,"$31,949,533.00",31949533.0,2021,31949533.0
Player-11346,"$46,196,795.00",46196795.0,2021,46196795.0
Player-11347,"$22,186,836.00",22186836.0,2021,22186836.0
Player-11348,"$30,454,843.00",30454843.0,2021,30454843.0
Player-11349,"$4,101,240.00",4101240.0,2021,4101240.0
Player-11350,"$9,632,456.00",9632456.0,2021,9632456.0
Player-11351,"$29,791,336.00",29791336.0,2021,29791336.0
Player-11352,"$17,266,493.00",17266493.0,2021,17266493.0
Player-11353,"$43,323,680.00",43323680.0,2021,43323680.0
Player-11354,"$34,547,329.00",34547329.0,2021,34547329.0
Player-11355,"$5,737,772.00",5737772.0,2021,5737772.0
Player-11356,"$15,777,150.00",15777150.0,2021,15777150.0
Player-11357,"$2,277,464.00",2277464.0,2021,2277464.0
Player-11358,"$17,662,397.00",17662397.0,2021,17662397.0
Player-11359,"$10,419,168.00",10419168.0,2021,10419168.0
Player-11360,"$9,926,188.00",9926188.0,2021,9926188.0
Player-11361,"$945,036.00",945036.0,2021,945036.0
Player-11362,"$35,412,037.00",35412037.0,2021,35412037.0
Player-11363,"$11,855,170.00",11855170.0,2021,11855170.0
Player-11364,"$32,019,755.00",32019755.0,2021,32019755.0
Player-11365,"$21,024,663.00",21024663.0,2021,21024663.0
Player-11366,"$41,758,339.00",41758339.0,2021,41758339.0
Player-11367,"$14,138,157.00",14138157.0,2021,14138157.0
Player-11368,"$41,586,562.00",41586562.0,2021,41586562.0
Player-11369,"$12,479,065.00",12479065.0,2021,12479065.0
Player-11370,"$11,463,930.00",11463930.0,2021,11463930.0
Player-11371,"$30,285,302.00",30285302.0,2021,30285302.0
